"Round Id";StartDate;EndDate;Game;"Info (Request Id)";"Balance Before Real";"Balance Before Bonus";"Bet Amount Real";"Bet Amount Bonus";"Win Amount Real";"Win Amount Bonus";"Balance After Real";"Balance After Bonus"
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170306;"2021-10-24 12:52:57";"2021-10-24 12:52:57";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170306<br/> <br />";0;3604.3;0;4;0;0;0;3600.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170277;"2021-10-24 12:52:55";"2021-10-24 12:52:55";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170277<br/> <br />";0;3608.3;0;4;0;0;0;3604.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170187;"2021-10-24 12:52:52";"2021-10-24 12:52:52";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170187<br/> <br />";0;3612.3;0;4;0;0;0;3608.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170121;"2021-10-24 12:52:49";"2021-10-24 12:52:49";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170121<br/> <br />";0;3616.3;0;4;0;0;0;3612.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170094;"2021-10-24 12:52:47";"2021-10-24 12:52:47";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626170094<br/> <br />";0;3620.3;0;4;0;0;0;3616.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626169338;"2021-10-24 12:52:15";"2021-10-24 12:52:38";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626169338<br/> <br />";0;1576.3;0;4;0;2048;0;3620.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168957;"2021-10-24 12:51:56";"2021-10-24 12:51:56";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168957<br/> <br />";0;1580.3;0;4;0;0;0;1576.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168836;"2021-10-24 12:51:53";"2021-10-24 12:51:53";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168836<br/> <br />";0;1584.3;0;4;0;0;0;1580.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168507;"2021-10-24 12:51:35";"2021-10-24 12:51:35";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168507<br/> <br />";0;1588.3;0;4;0;0;0;1584.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168476;"2021-10-24 12:51:33";"2021-10-24 12:51:33";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168476<br/> <br />";0;1592.3;0;4;0;0;0;1588.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168393;"2021-10-24 12:51:30";"2021-10-24 12:51:30";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626168393<br/> <br />";0;1596.3;0;4;0;0;0;1592.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167319;"2021-10-24 12:51:28";"2021-10-24 12:51:28";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167319<br/> <br />";0;1600.3;0;4;0;0;0;1596.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167242;"2021-10-24 12:51:26";"2021-10-24 12:51:26";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167242<br/> <br />";0;1604.3;0;4;0;0;0;1600.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167275;"2021-10-24 12:51:23";"2021-10-24 12:51:23";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167275<br/> <br />";0;1608.3;0;4;0;0;0;1604.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167253;"2021-10-24 12:51:21";"2021-10-24 12:51:21";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167253<br/> <br />";0;1612.3;0;4;0;0;0;1608.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167077;"2021-10-24 12:51:15";"2021-10-24 12:51:15";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167077<br/> <br />";0;1616.3;0;4;0;0;0;1612.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167012;"2021-10-24 12:51:12";"2021-10-24 12:51:12";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626167012<br/> <br />";0;1620.3;0;4;0;0;0;1616.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166925;"2021-10-24 12:51:10";"2021-10-24 12:51:10";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166925<br/> <br />";0;1624.3;0;4;0;0;0;1620.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166965;"2021-10-24 12:51:08";"2021-10-24 12:51:08";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166965<br/> <br />";0;1628.3;0;4;0;0;0;1624.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166842;"2021-10-24 12:51:06";"2021-10-24 12:51:06";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166842<br/> <br />";0;1632.3;0;4;0;0;0;1628.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166854;"2021-10-24 12:51:04";"2021-10-24 12:51:04";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166854<br/> <br />";0;1636.3;0;4;0;0;0;1632.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166732;"2021-10-24 12:51:01";"2021-10-24 12:51:01";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166732<br/> <br />";0;1640.3;0;4;0;0;0;1636.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166710;"2021-10-24 12:50:59";"2021-10-24 12:50:59";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166710<br/> <br />";0;1644.3;0;4;0;0;0;1640.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166546;"2021-10-24 12:50:53";"2021-10-24 12:50:53";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166546<br/> <br />";0;1648.3;0;4;0;0;0;1644.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166564;"2021-10-24 12:50:49";"2021-10-24 12:50:49";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166564<br/> <br />";0;1652.3;0;4;0;0;0;1648.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166466;"2021-10-24 12:50:47";"2021-10-24 12:50:47";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166466<br/> <br />";0;1656.3;0;4;0;0;0;1652.3
b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166415;"2021-10-24 12:50:45";"2021-10-24 12:50:45";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:2bd2a242-cd48-4b8d-90ee-f18f01806961-626166415<br/> <br />";0;1660.3;0;4;0;0;0;1656.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160840;"2021-10-24 12:46:49";"2021-10-24 12:47:37";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160840<br/> <br />";0;22.7;0;0.8;0;1638.4;0;1660.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160815;"2021-10-24 12:46:46";"2021-10-24 12:46:46";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160815<br/> <br />";0;23.5;0;0.8;0;0;0;22.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160793;"2021-10-24 12:46:44";"2021-10-24 12:46:44";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160793<br/> <br />";0;24.3;0;0.8;0;0;0;23.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160661;"2021-10-24 12:46:40";"2021-10-24 12:46:40";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160661<br/> <br />";0;25.1;0;0.8;0;0;0;24.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160539;"2021-10-24 12:46:38";"2021-10-24 12:46:38";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160539<br/> <br />";0;25.9;0;0.8;0;0;0;25.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160598;"2021-10-24 12:46:36";"2021-10-24 12:46:36";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160598<br/> <br />";0;26.7;0;0.8;0;0;0;25.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160554;"2021-10-24 12:46:31";"2021-10-24 12:46:31";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160554<br/> <br />";0;27.5;0;0.8;0;0;0;26.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160448;"2021-10-24 12:46:29";"2021-10-24 12:46:29";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160448<br/> <br />";0;28.3;0;0.8;0;0;0;27.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160418;"2021-10-24 12:46:27";"2021-10-24 12:46:27";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160418<br/> <br />";0;29.1;0;0.8;0;0;0;28.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160292;"2021-10-24 12:46:24";"2021-10-24 12:46:24";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626160292<br/> <br />";0;29.9;0;0.8;0;0;0;29.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626159118;"2021-10-24 12:46:16";"2021-10-24 12:46:16";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626159118<br/> <br />";0;30.7;0;0.8;0;0;0;29.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626159177;"2021-10-24 12:46:14";"2021-10-24 12:46:14";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626159177<br/> <br />";0;31.5;0;0.8;0;0;0;30.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626159059;"2021-10-24 12:46:11";"2021-10-24 12:46:11";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626159059<br/> <br />";0;32.3;0;0.8;0;0;0;31.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158937;"2021-10-24 12:46:09";"2021-10-24 12:46:09";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158937<br/> <br />";0;33.1;0;0.8;0;0;0;32.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158912;"2021-10-24 12:46:06";"2021-10-24 12:46:06";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158912<br/> <br />";0;33.9;0;0.8;0;0;0;33.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158511;"2021-10-24 12:45:44";"2021-10-24 12:46:01";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158511<br/> <br />";0;9.1;0;0.8;0;25.6;0;33.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158586;"2021-10-24 12:45:42";"2021-10-24 12:45:42";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158586<br/> <br />";0;9.9;0;0.8;0;0;0;9.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158564;"2021-10-24 12:45:40";"2021-10-24 12:45:40";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158564<br/> <br />";0;10.7;0;0.8;0;0;0;9.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158434;"2021-10-24 12:45:38";"2021-10-24 12:45:38";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158434<br/> <br />";0;11.5;0;0.8;0;0;0;10.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158305;"2021-10-24 12:45:34";"2021-10-24 12:45:34";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158305<br/> <br />";0;12.3;0;0.8;0;0;0;11.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158369;"2021-10-24 12:45:32";"2021-10-24 12:45:32";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158369<br/> <br />";0;13.1;0;0.8;0;0;0;12.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158355;"2021-10-24 12:45:30";"2021-10-24 12:45:30";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158355<br/> <br />";0;13.9;0;0.8;0;0;0;13.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158135;"2021-10-24 12:45:28";"2021-10-24 12:45:28";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158135<br/> <br />";0;14.7;0;0.8;0;0;0;13.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158184;"2021-10-24 12:45:23";"2021-10-24 12:45:23";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158184<br/> <br />";0;15.5;0;0.8;0;0;0;14.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158167;"2021-10-24 12:45:21";"2021-10-24 12:45:21";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158167<br/> <br />";0;16.3;0;0.8;0;0;0;15.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158151;"2021-10-24 12:45:19";"2021-10-24 12:45:19";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158151<br/> <br />";0;17.1;0;0.8;0;0;0;16.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158032;"2021-10-24 12:45:17";"2021-10-24 12:45:17";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626158032<br/> <br />";0;17.9;0;0.8;0;0;0;17.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157920;"2021-10-24 12:45:15";"2021-10-24 12:45:15";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157920<br/> <br />";0;18.7;0;0.8;0;0;0;17.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157988;"2021-10-24 12:45:13";"2021-10-24 12:45:13";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157988<br/> <br />";0;19.5;0;0.8;0;0;0;18.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157872;"2021-10-24 12:45:10";"2021-10-24 12:45:10";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157872<br/> <br />";0;20.3;0;0.8;0;0;0;19.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157695;"2021-10-24 12:45:04";"2021-10-24 12:45:04";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157695<br/> <br />";0;21.1;0;0.8;0;0;0;20.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157676;"2021-10-24 12:45:02";"2021-10-24 12:45:02";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157676<br/> <br />";0;21.9;0;0.8;0;0;0;21.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157761;"2021-10-24 12:45:00";"2021-10-24 12:45:00";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157761<br/> <br />";0;22.7;0;0.8;0;0;0;21.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157529;"2021-10-24 12:44:56";"2021-10-24 12:44:56";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157529<br/> <br />";0;23.5;0;0.8;0;0;0;22.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157454;"2021-10-24 12:44:47";"2021-10-24 12:44:47";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157454<br/> <br />";0;24.3;0;0.8;0;0;0;23.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157423;"2021-10-24 12:44:45";"2021-10-24 12:44:45";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157423<br/> <br />";0;25.1;0;0.8;0;0;0;24.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157392;"2021-10-24 12:44:41";"2021-10-24 12:44:41";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157392<br/> <br />";0;25.9;0;0.8;0;0;0;25.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157366;"2021-10-24 12:44:38";"2021-10-24 12:44:38";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157366<br/> <br />";0;26.7;0;0.8;0;0;0;25.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157245;"2021-10-24 12:44:35";"2021-10-24 12:44:35";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157245<br/> <br />";0;27.5;0;0.8;0;0;0;26.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157114;"2021-10-24 12:44:33";"2021-10-24 12:44:33";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157114<br/> <br />";0;28.3;0;0.8;0;0;0;27.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157199;"2021-10-24 12:44:31";"2021-10-24 12:44:31";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157199<br/> <br />";0;29.1;0;0.8;0;0;0;28.3
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157080;"2021-10-24 12:44:29";"2021-10-24 12:44:29";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157080<br/> <br />";0;29.9;0;0.8;0;0;0;29.1
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157157;"2021-10-24 12:44:26";"2021-10-24 12:44:26";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626157157<br/> <br />";0;30.7;0;0.8;0;0;0;29.9
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626156935;"2021-10-24 12:44:24";"2021-10-24 12:44:24";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626156935<br/> <br />";0;31.5;0;0.8;0;0;0;30.7
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626156914;"2021-10-24 12:44:22";"2021-10-24 12:44:22";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626156914<br/> <br />";0;32.3;0;0.8;0;0;0;31.5
b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626156718;"2021-10-24 12:44:11";"2021-10-24 12:44:11";"Extra Win";"<b>Game ID:</b> swintt_extra_win_15613<br/> <b>Round ID:</b> b5:p23939285:de241caf-8ef4-4a6d-b1ae-808d81801586-626156718<br/> <br />";0;36.3;0;4;0;0;0;32.3
27224015807;"2021-10-24 12:43:12";"2021-10-24 12:43:12";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27224015807<br/> <br />";0;37;0;0.7;0;0;0;36.3
27224086452;"2021-10-24 12:43:08";"2021-10-24 12:43:08";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27224086452<br/> <br />";0;37.7;0;0.7;0;0;0;37
27223981571;"2021-10-24 12:43:03";"2021-10-24 12:43:03";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27223981571<br/> <br />";0;38.4;0;0.7;0;0;0;37.7
27223981176;"2021-10-24 12:42:53";"2021-10-24 12:42:53";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27223981176<br/> <br />";0;39.03;0;0.7;0;0.07;0;38.4
27224085560;"2021-10-24 12:42:49";"2021-10-24 12:42:49";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27224085560<br/> <br />";0;39.73;0;0.7;0;0;0;39.03
27224085393;"2021-10-24 12:42:45";"2021-10-24 12:42:45";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27224085393<br/> <br />";0;40.43;0;0.7;0;0;0;39.73
27224014556;"2021-10-24 12:42:41";"2021-10-24 12:42:41";"Wild Drops";"<b>Game ID:</b> betsoft_wild_drops<br/> <b>Round ID:</b> 27224014556<br/> <br />";0;41.13;0;0.7;0;0;0;40.43
